timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q,v_d,i_d,accel
1679069026.610882,4.0499961376190186,-8.105263157894736,-9.595238451047493,-16.953457378460044,25.0,-1.77,-1.141,20.92,2.041,-2.14,-63.95865967863185
1679069026.6599004,4.099996089935303,-8.105263157894736,-9.595238451047493,-15.563414957731858,25.0,-1.77,-1.141,20.92,2.041,-2.14,-63.95865967863185
1679069026.7097871,4.149996042251587,-8.105263157894736,-8.381652844494102,-16.143432658467347,24.9,-0.43,-0.06,18.87,0.439,-14.8,-83.83939571176151
1679069026.760162,4.199995994567871,-8.105263157894736,-8.190248403192056,-15.668418162175362,24.9,-0.01,0.029,17.92,0.098,-16.36,-163.83481086863154
1679069026.8101017,4.249995946884155,-8.105263157894736,-8.190248403192056,-16.51344395031586,24.9,-0.01,0.029,17.92,0.098,-16.36,-163.83481086863154
1679069026.859979,4.2999958992004395,-8.105263157894736,-8.190248403192056,-16.573445781426432,24.9,-0.01,0.029,17.92,0.098,-16.36,-163.83481086863154
1679069026.9094799,4.349995851516724,-8.105263157894736,-8.15534181815217,-16.063430216986596,24.9,0.0,0.052,18.33,0.131,-15.84,-54.041643983535856
1679069026.9598024,4.399995803833008,-8.105263157894736,-8.0541127215365,-15.648417551805165,24.8,0.0,0.034,18.03,0.111,-16.11,-164.37836214486606
1679069027.0099716,4.449995756149292,-8.105263157894736,-8.0541127215365,-15.893425028839978,24.8,0.0,0.034,18.03,0.111,-16.11,-164.37836214486606
1679069027.0598295,4.499995708465576,-8.105263157894736,-8.0541127215365,-16.26843647328105,24.8,0.0,0.034,18.03,0.111,-16.11,-164.37836214486606
1679069027.109905,4.54999566078186,-8.105263157894736,-8.137306749214895,-16.33343845698416,24.8,0.0,0.032,18.0,0.103,-15.93,-54.29061535243062
1679069027.1600637,4.5999956130981445,-8.105263157894736,-8.091346412245711,-15.96842731772819,24.9,0.0,0.038,18.12,0.118,-15.98,-161.6089992393634
1679069027.2098675,4.649995565414429,-8.105263157894736,-8.091346412245711,-15.418410532547977,24.9,0.0,0.038,18.12,0.118,-15.98,-161.6089992393634
1679069027.2599545,4.699995517730713,-8.105263157894736,-8.091346412245711,-15.543414347361677,24.9,0.0,0.038,18.12,0.118,-15.98,-161.6089992393634
1679069027.3100216,4.749995470046997,-8.105263157894736,-8.139633854884222,-16.49844349253822,24.9,0.0,0.044,18.09,0.12,-15.9,-54.21214582941851
1679069027.3600442,4.799995422363281,-8.105263157894736,-8.139633854884222,-16.648448070314643,24.9,0.0,0.044,18.09,0.12,-15.9,-54.21214582941851
1679069027.4100218,4.849995374679565,-8.105263157894736,-8.08261976598574,-16.378439830317078,24.9,0.0,0.042,18.03,0.123,-16.06,-80.11514609361875
1679069027.4601262,4.89999532699585,-8.105263157894736,-8.08261976598574,-15.433410990325633,24.9,0.0,0.042,18.03,0.123,-16.06,-80.11514609361875
1679069027.5094738,4.949995279312134,-8.105263157894736,-8.076220225395094,-16.163433268837544,24.9,0.0,0.036,18.05,0.113,-15.88,-80.87141123671536
1679069027.5599687,4.999995231628418,-8.105263157894736,-8.122180562364278,-16.148432811059905,24.8,0.0,0.029,17.96,0.093,-15.71,-165.4078007615509
1679069027.6108978,5.049995183944702,-6.631578947368421,-8.0744748961431,-16.178433726615182,24.9,0.0,0.023,17.83,0.091,-15.95,-161.82918339406325
1679069027.6595151,5.099995136260986,-6.631578947368421,-8.0744748961431,-15.678418467360444,24.9,0.0,0.023,17.83,0.091,-15.95,-161.82918339406325
1679069027.7101247,5.1499950885772705,-6.631578947368421,-8.0744748961431,-16.173433574022642,24.9,0.0,0.023,17.83,0.091,-15.95,-161.82918339406325
1679069027.7603612,5.199995040893555,-6.631578947368421,-6.656103990689041,-16.12343204809717,24.8,0.03,0.178,19.02,0.417,-10.27,-44.06463696990355
1679069027.8101351,5.249994993209839,-6.631578947368421,-6.656103990689041,-15.8834247236549,24.8,0.03,0.178,19.02,0.417,-10.27,-44.06463696990355
1679069027.8599296,5.299994945526123,-6.631578947368421,-6.593853914034577,-16.288437083651228,24.9,0.04,0.189,19.2,0.416,-10.28,-66.04126254734223
1679069027.9103405,5.349994897842407,-6.631578947368421,-6.587454373443931,-16.618447154759366,24.8,0.01,0.204,19.4,0.518,-10.09,-134.27835748719838
1679069027.96031,5.399994850158691,-6.631578947368421,-6.614797865058509,-16.343438762169242,24.9,0.04,0.181,19.09,0.407,-10.19,-129.58591106349976
1679069028.0103693,5.449994802474976,-6.631578947368421,-6.676466165295642,-16.148432811059905,24.8,0.02,0.197,19.2,0.47,-10.26,-133.5148077266121
1679069028.0602121,5.49999475479126,-6.631578947368421,-6.676466165295642,-15.798422129581589,24.8,0.02,0.197,19.2,0.47,-10.26,-133.5148077266121
