timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q
1678923344.968871,7.999992370605469,-6.631578947368421,-6.697991892736905,-2.2775995068208843,24.6,-0.33,0.155,2.3
1678923345.0187275,8.049992322921753,-6.631578947368421,-6.618870299979829,-2.1425953868221015,24.5,-0.33,0.195,2.31
1678923345.0686462,8.099992275238037,-6.631578947368421,-6.5624379874986785,-2.432604237189846,24.5,-0.34,0.233,2.45
1678923345.118507,8.149992227554321,-6.631578947368421,-6.5624379874986785,-3.20262773644215,24.5,-0.34,0.233,2.45
1678923345.168744,8.199992179870605,-6.631578947368421,-6.5624379874986785,-1.577578143864251,24.5,-0.34,0.233,2.45
1678923345.218199,8.24999213218689,-6.631578947368421,-6.5624379874986785,-1.847586383861799,24.5,-0.34,0.233,2.45
1678923345.2687838,8.299992084503174,-6.631578947368421,-6.614216088641177,-3.077623921628465,24.5,-0.34,0.187,2.39
1678923345.3187325,8.349992036819458,-6.631578947368421,-6.598508125373228,-2.7026124771874116,24.5,-0.35,0.249,2.5
1678923345.369064,8.399991989135742,-6.631578947368421,-6.621779182066486,-3.37263292458875,24.6,-0.33,0.16,2.34
1678923345.418816,8.449991941452026,-6.631578947368421,-6.621779182066486,-1.5625776860866125,24.6,-0.33,0.16,2.34
1678923345.4688077,8.49999189376831,-6.631578947368421,-6.656685767106373,-2.817615986815998,24.5,-0.33,0.168,2.31
1678923345.518748,8.549991846084595,-6.631578947368421,-6.653195108602384,-2.4176037794122074,24.5,-0.34,0.239,2.41
1678923345.56857,8.599991798400879,-6.631578947368421,-6.587454373443931,-1.857586689046915,24.6,-0.34,0.211,2.39
1678923345.6187606,8.649991750717163,-6.631578947368421,-6.601417007459886,-3.217628194219788,24.6,-0.35,0.213,2.47
1678923345.6687918,8.699991703033447,-6.631578947368421,-6.65959464919303,-2.457605000152583,24.6,-0.34,0.19,2.4
1678923345.718788,8.749991655349731,-6.631578947368421,-6.65959464919303,-2.182596607562477,24.6,-0.34,0.19,2.4
1678923345.7687924,8.799991607666016,-6.631578947368421,-6.65959464919303,-1.6425801275673633,24.6,-0.34,0.19,2.4
1678923345.8188248,8.8499915599823,-6.631578947368421,-6.572909963010645,-3.10762483718376,24.6,-0.34,0.189,2.39
1678923345.8687253,8.899991512298584,-6.631578947368421,-6.572909963010645,-3.632640859401235,24.6,-0.34,0.189,2.39
1678923345.9188342,8.949991464614868,-6.631578947368421,-6.572909963010645,-2.637610493484299,24.6,-0.34,0.189,2.39
1678923345.9688458,8.999991416931152,-6.631578947368421,-6.572909963010645,-1.4225734134952894,24.6,-0.34,0.189,2.39
1678923346.019211,9.049991369247437,-5.157894736842106,-6.64330490950775,-2.162595997192298,24.5,-0.33,0.18,2.32
1678923346.0687332,9.09999132156372,-5.157894736842106,-6.64330490950775,-2.907618733481847,24.5,-0.33,0.18,2.32
1678923346.1186743,9.149991273880005,-5.157894736842106,-6.64330490950775,-1.6475802801599038,24.5,-0.33,0.18,2.32
1678923346.1685686,9.199991226196289,-5.157894736842106,-6.64330490950775,-2.887618123111668,24.5,-0.33,0.18,2.32
1678923346.2187648,9.249991178512573,-5.157894736842106,-6.64330490950775,-2.2525987438581296,24.5,-0.33,0.18,2.32
1678923346.268722,9.299991130828857,-5.157894736842106,-5.146975964131277,-1.712582263863034,24.6,-0.25,0.251,2.51
1678923346.31858,9.349991083145142,-5.157894736842106,-5.138249317871306,-3.497636739402452,24.6,-0.22,0.162,2.19
1678923346.368705,9.399991035461426,-5.157894736842106,-5.201081170943102,-1.9275888253425677,24.6,-0.26,0.244,2.6
1678923346.4188638,9.44999098777771,-5.157894736842106,-5.201081170943102,-1.712582263863034,24.6,-0.26,0.244,2.6
1678923346.4685795,9.499990940093994,-5.157894736842106,-5.201081170943102,-3.2326286519974268,24.6,-0.26,0.244,2.6
1678923346.518496,9.549990892410278,-5.157894736842106,-5.201081170943102,-2.1075943186742663,24.6,-0.26,0.244,2.6
1678923346.568811,9.599990844726562,-5.157894736842106,-5.263331247597566,-2.4476046949674846,24.5,-0.22,0.191,2.25
1678923346.6190007,9.649990797042847,-5.157894736842106,-5.263331247597566,-2.517606831263155,24.5,-0.22,0.191,2.25
1678923346.6688128,9.69999074935913,-5.157894736842106,-5.197590512439113,-2.292599964598523,24.6,-0.23,0.232,2.33
1678923346.7186687,9.749990701675415,-5.157894736842106,-5.197590512439113,-2.71261278237251,24.6,-0.23,0.232,2.33
1678923346.7687695,9.7999906539917,-5.157894736842106,-5.028875351412995,-1.9525895883053046,24.5,-0.22,0.297,2.28
1678923346.8186352,9.849990606307983,-5.157894736842106,-5.21620735779372,-2.8076156816308995,24.5,-0.24,0.184,2.37
1678923346.868608,9.899990558624268,-5.157894736842106,-5.21620735779372,-1.5575775334940545,24.5,-0.24,0.184,2.37
1678923346.9185913,9.949990510940552,-5.157894736842106,-5.107996944170071,-3.5376379601428276,24.5,-0.22,0.25,2.15
1678923346.9687276,9.999990463256836,-5.157894736842106,-5.107996944170071,-1.3875723453474542,24.5,-0.22,0.25,2.15
